Stall_no,Market_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,month,year,day,loyality_customers,Product_Category_Cosmetics,Product_Category_Educational,Product_Category_Fashion,Product_Category_Home_decor,Product_Category_Hospitality,Product_Category_Organic,Product_Category_Pet_care,Product_Category_Repair,Product_Category_Technology
9.0,164,0,32,0.0,165.0,7.0,1784.0,2478.0,2291.746275,09,2015,22,1,0,0,0,0,0,0,1,0,0
39.0,3,0,14,0.0,249.0,9.0,2300.0,3205.0,3003.679602,03,2016,28,1,0,0,0,0,1,0,0,0,0
20.0,452,0,46,0.0,255.0,5.0,2963.0,4111.0,3769.489872,09,2015,24,1,0,0,0,0,0,0,0,1,0
34.0,141,0,44,0.0,272.0,5.0,3736.0,5300.0,4761.5895359999995,05,2015,21,1,0,0,0,0,1,0,0,0,0
9.0,23,0,37,0.0,141.0,9.0,3138.0,5296.0,4350.8955,03,2016,21,1,0,1,0,0,0,0,0,0,0
16.0,441,0,12,0.0,354.0,13.0,3150.0,4914.0,4390.800876,09,2015,23,0,0,0,1,0,0,0,0,0,0
27.0,315,2,92,0.0,283.0,4.0,1829.0,7960.0,5104.875776,03,2016,29,1,0,0,0,0,0,0,0,1,0
30.0,58,0,48,0.0,133.0,7.0,6066.0,7921.0,7085.759040000001,11,2015,19,1,0,0,0,0,0,1,0,0,0
30.0,275,0,78,0.0,173.0,16.0,775.0,1958.0,1526.2731,08,2015,20,0,0,1,0,0,0,0,0,0,0
32.0,23,2,95,0.0,202.0,13.0,600.0,2809.0,1881.234432,03,2016,27,1,0,0,0,1,0,0,0,0,0
18.0,446,0,38,1.0,318.0,5.0,6760.0,9513.0,1265.61353625,08,2015,17,0,0,0,0,0,1,0,0,0,0
15.0,58,0,89,0.0,202.0,4.0,5198.0,7926.0,6669.1806719999995,03,2016,15,1,0,0,0,0,0,0,0,1,0
34.0,73,0,75,0.0,120.0,12.0,1478.0,2074.0,1879.1487,09,2015,22,1,0,1,0,0,0,0,0,0,0
16.0,80,2,31,0.0,287.0,14.0,366.0,568.0,752.763375,09,2015,26,1,1,0,0,0,0,0,0,0,0
35.0,115,0,76,0.0,141.0,7.0,1401.0,2006.0,1827.2331,08,2015,22,1,0,0,0,0,0,0,1,0,0
33.0,37,2,81,1.0,265.0,9.0,7549.0,10737.0,1392.0954432,03,2016,30,0,0,0,0,0,0,0,0,0,0
17.0,57,0,33,0.0,277.0,5.0,3378.0,7016.0,5462.9085,03,2016,06,0,0,0,0,0,0,0,0,1,0
2.0,186,0,58,0.0,393.0,17.0,6768.0,10088.0,8778.783888,03,2016,19,1,0,0,1,0,0,0,0,0,0
7.0,441,0,30,0.0,205.0,13.0,5025.0,8370.0,6893.931975,08,2015,15,1,1,0,0,0,0,0,0,0,0
16.0,3,0,41,0.0,244.0,12.0,2145.0,3409.0,3004.974288,09,2015,25,1,0,0,0,1,0,0,0,0,0
43.0,220,0,49,0.0,233.0,14.0,3755.0,5429.0,4800.5088479999995,01,2016,26,1,0,0,0,1,0,0,0,0,0
48.0,175,2,29,1.0,221.0,13.0,4881.0,6701.0,900.67217625,12,2015,05,1,1,0,0,0,0,0,0,0,0
10.0,191,2,64,1.0,139.0,6.0,3502.0,6563.0,768.4162200000003,11,2015,14,1,0,0,0,0,0,0,1,0,0
32.0,57,0,1,0.0,133.0,6.0,4191.0,8706.0,6584.711463000002,03,2016,30,1,0,1,0,0,0,0,0,0,0
39.0,113,0,93,0.0,360.0,17.0,1699.0,6743.0,4522.110208,02,2016,15,0,0,0,1,0,0,0,0,0,0
6.0,123,0,97,0.0,368.0,12.0,843.0,5634.0,2527.206528,08,2015,22,0,0,0,1,0,0,0,0,0,0
7.0,152,0,70,0.0,138.0,5.0,1847.0,2620.0,2348.8938,09,2015,24,1,0,0,0,0,0,1,0,0,0
35.0,220,0,56,0.0,262.0,5.0,3291.0,4867.0,4315.244544,05,2015,07,0,0,0,0,0,0,0,0,0,0
14.0,452,0,25,0.0,201.0,6.0,4945.0,7020.0,6171.622275,08,2015,15,1,0,0,0,0,1,0,0,0,0
44.0,23,0,83,0.0,236.0,12.0,1366.0,2428.0,2104.531968,08,2015,21,1,1,0,0,0,0,0,0,0,0
45.0,73,0,87,0.0,208.0,8.0,1133.0,1608.0,233.528064,05,2015,05,0,0,0,0,0,0,0,0,1,0
15.0,146,2,9,0.0,297.0,8.0,1465.0,2502.0,2281.861791,09,2015,22,0,0,0,0,0,1,0,0,0,0
36.0,443,0,17,0.0,289.0,10.0,4651.0,6468.0,5856.81426,05,2015,08,1,0,0,0,1,0,0,0,0,0
20.0,24,0,50,0.0,135.0,8.0,6092.0,8082.0,7181.4129120000025,11,2015,21,1,0,1,0,0,0,0,0,0,0
40.0,451,0,77,0.0,389.0,15.0,3142.0,4511.0,4179.0276,01,2016,21,1,0,0,1,0,0,0,0,0,0
11.0,175,2,29,0.0,125.0,7.0,6889.0,10059.0,8583.417675,03,2016,30,0,0,0,0,0,0,1,0,0,0
4.0,1,0,51,0.0,393.0,16.0,1771.0,5634.0,3070.532016,11,2015,11,1,0,0,1,0,0,0,0,0,0
5.0,451,0,97,1.0,120.0,7.0,5313.0,6901.0,921.2309568,11,2015,13,1,0,0,0,0,0,1,0,0,0
22.0,23,2,88,0.0,257.0,13.0,2091.0,4334.0,3423.6590079999996,08,2015,19,1,0,0,0,0,0,0,0,0,0
42.0,449,0,78,0.0,115.0,14.0,3458.0,4869.0,4241.4867,09,2015,22,0,0,1,0,0,0,0,0,0,0
12.0,108,0,47,0.0,387.0,10.0,2457.0,5460.0,4323.193343999998,11,2015,18,0,0,0,1,0,0,0,0,0,0
2.0,115,0,72,0.0,234.0,9.0,1422.0,2006.0,1930.0446,09,2015,24,0,0,0,0,0,0,0,0,1,0
25.0,447,0,83,0.0,236.0,17.0,3022.0,4399.0,3895.889536,09,2015,24,1,1,0,0,0,0,0,0,0,0
6.0,441,0,56,0.0,210.0,9.0,2406.0,3928.0,3358.21896,09,2015,24,0,0,0,0,0,0,0,0,1,0
4.0,192,1,33,0.0,102.0,6.0,1767.0,5645.0,3800.69445,03,2016,29,1,0,0,0,0,0,1,0,0,0
37.0,471,2,59,0.0,165.0,14.0,2363.0,5056.0,3854.859984,03,2016,29,0,0,1,0,0,0,0,0,0,0
38.0,101,0,41,0.0,216.0,12.0,814.0,1099.0,1166.1386400000001,03,2016,29,0,1,0,0,0,0,0,0,0,0
28.0,469,0,91,0.0,339.0,14.0,5281.0,6822.0,6306.824832,05,2015,09,1,0,0,0,0,0,0,0,0,0
6.0,55,0,47,0.0,116.0,7.0,1029.0,2821.0,2029.27896,08,2015,20,0,0,0,0,0,0,1,0,0,0
5.0,451,0,75,0.0,386.0,12.0,4786.0,6722.0,6085.431,09,2015,26,1,0,0,1,0,0,0,0,0,0
18.0,101,0,2,0.0,204.0,4.0,1906.0,2806.0,2560.6839059999998,03,2016,05,0,0,0,0,0,0,0,0,1,0
43.0,104,0,59,0.0,128.0,8.0,724.0,2764.0,1861.41024,09,2015,25,1,0,0,0,0,0,1,0,0,0
18.0,23,2,74,0.0,134.0,13.0,1584.0,5190.0,3490.1459999999997,09,2015,23,1,0,1,0,0,0,0,0,0,0
37.0,93,2,99,0.0,333.0,13.0,3137.0,5416.0,4548.603136,03,2016,06,0,0,0,0,0,0,0,0,0,0
15.0,456,0,96,1.0,253.0,12.0,2861.0,8510.0,878.9561087999997,02,2016,20,1,0,0,0,0,0,0,0,0,0
48.0,443,0,84,0.0,146.0,2.0,2582.0,4126.0,3450.2603520000002,09,2015,22,0,0,0,0,0,0,0,1,0,0
26.0,456,0,24,0.0,208.0,11.0,2620.0,8533.0,5776.153425,02,2016,07,0,0,0,0,1,0,0,0,0,0
21.0,447,0,12,0.0,162.0,10.0,4263.0,5876.0,5236.046343,09,2015,22,1,0,0,0,0,0,0,1,0,0
13.0,186,2,31,1.0,297.0,8.0,2893.0,4029.0,562.70521125,11,2015,02,0,0,0,0,0,1,0,0,0,0
35.0,74,0,26,1.0,303.0,12.0,3384.0,4302.0,621.03502125,09,2015,23,0,0,0,0,0,0,0,0,0,0
25.0,437,0,38,0.0,221.0,2.0,3244.0,4580.0,4123.44555,08,2015,21,1,0,0,0,0,0,0,0,1,0
44.0,113,0,24,0.0,363.0,11.0,1995.0,3774.0,3242.543325,09,2015,26,0,0,0,1,0,0,0,0,0,0
4.0,358,3,13,0.0,146.0,6.0,3861.0,12750.0,8455.634352,03,2016,09,0,0,0,0,0,0,1,0,0,0
16.0,23,2,52,0.0,389.0,12.0,603.0,3028.0,2192.557248,11,2015,20,1,0,0,1,0,0,0,0,0,0
32.0,23,2,25,0.0,285.0,10.0,1801.0,7853.0,5104.995525,11,2015,17,1,0,0,0,0,1,0,0,0,0
18.0,57,0,90,0.0,101.0,17.0,2452.0,5634.0,3701.61792,09,2015,26,1,0,1,0,0,0,0,0,0,0
24.0,454,0,86,0.0,228.0,15.0,1267.0,3371.0,2513.753088,08,2015,21,1,1,0,0,0,0,0,0,0,0
45.0,57,0,15,0.0,135.0,10.0,5060.0,7921.0,6631.326801,03,2016,08,1,0,0,0,0,0,0,1,0,0
20.0,437,0,31,0.0,253.0,4.0,4854.0,6878.0,6106.046625,05,2015,09,1,0,0,0,0,0,0,0,1,0
30.0,23,2,95,0.0,100.0,6.0,1290.0,7417.0,4391.942016,03,2016,04,0,0,0,0,0,0,1,0,0,0
5.0,443,0,38,0.0,201.0,16.0,4414.0,6764.0,5784.44265,01,2016,04,1,0,0,0,1,0,0,0,0,0
40.0,63,1,88,0.0,398.0,13.0,4003.0,7575.0,6105.328768,11,2015,16,1,0,0,1,0,0,0,0,0,0
32.0,455,0,52,0.0,368.0,11.0,888.0,4954.0,3271.139856,01,2016,03,0,0,0,1,0,0,0,0,0,0
37.0,450,0,42,0.0,144.0,8.0,2773.0,4281.0,3650.307552,05,2015,06,1,0,0,0,0,0,1,0,0,0
46.0,14,0,85,0.0,136.0,5.0,3172.0,4178.0,3757.935104,09,2015,25,1,0,0,0,0,0,1,0,0,0
7.0,447,0,37,0.0,287.0,10.0,3318.0,8458.0,6167.193375,11,2015,17,0,1,0,0,0,0,0,0,0,0
9.0,3,0,63,0.0,138.0,3.0,2303.0,4193.0,3353.1003,03,2016,28,1,0,0,0,0,0,0,1,0,0
8.0,441,2,95,0.0,132.0,5.0,6088.0,7959.0,7055.920256,08,2015,17,0,0,0,0,0,0,1,0,0,0
38.0,441,0,94,0.0,289.0,14.0,2952.0,4496.0,3960.3477759999996,09,2015,25,1,0,0,0,0,0,0,0,0,0
14.0,397,0,33,0.0,324.0,16.0,735.0,2830.0,2104.076625,09,2015,22,1,0,0,0,0,0,0,0,0,0
47.0,93,2,91,0.0,295.0,12.0,2916.0,5535.0,4460.4017920000015,01,2016,26,1,1,0,0,0,0,0,0,0,0
39.0,268,2,92,0.0,312.0,16.0,671.0,2730.0,1986.200832,09,2015,23,1,0,0,0,0,0,0,0,0,0
15.0,83,0,64,1.0,202.0,16.0,1537.0,5653.0,564.708375,11,2015,21,1,0,0,0,1,0,0,0,0,0
2.0,451,0,35,0.0,159.0,15.0,6022.0,7176.0,6750.98025,11,2015,18,0,0,1,0,0,0,0,0,0,0
33.0,23,2,72,0.0,295.0,10.0,1214.0,4584.0,3164.9309999999996,09,2015,26,0,0,0,0,1,0,0,0,0,0
30.0,1,0,87,0.0,108.0,6.0,1014.0,3036.0,2103.487232,09,2015,24,0,0,0,0,0,0,1,0,0,0
42.0,62,0,46,0.0,116.0,5.0,1958.0,8268.0,5198.0780159999995,03,2016,15,0,0,0,0,0,0,0,1,0,0
18.0,350,1,50,0.0,200.0,9.0,4648.0,7185.0,6082.640352,05,2015,07,0,0,0,0,0,0,0,0,1,0
27.0,76,0,85,0.0,236.0,16.0,4039.0,5304.0,4844.194432,08,2015,15,1,1,0,0,0,0,0,0,0,0
36.0,320,0,79,0.0,379.0,14.0,1406.0,4383.0,3244.7745,05,2015,05,0,0,0,1,0,0,0,0,0,0
14.0,268,2,79,0.0,129.0,11.0,2097.0,4036.0,3166.8813,02,2016,28,0,0,1,0,0,0,0,0,0,0
37.0,453,0,98,0.0,270.0,16.0,3726.0,5323.0,4732.5949439999995,09,2015,24,0,0,0,0,1,0,0,0,0,0
8.0,441,2,73,0.0,135.0,5.0,3806.0,6017.0,4998.4704,05,2015,07,0,0,0,0,0,0,1,0,0,0
34.0,113,0,60,0.0,285.0,8.0,4782.0,11802.0,8390.498325,03,2016,26,1,0,0,0,0,0,0,0,0,0
16.0,186,2,44,0.0,363.0,13.0,2232.0,3110.0,3018.030192,11,2015,12,1,0,0,1,0,0,0,0,0,0
31.0,55,0,35,0.0,209.0,10.0,1217.0,3689.0,2657.788875,09,2015,25,0,0,0,0,1,0,0,0,0,0
28.0,283,0,81,1.0,209.0,17.0,4692.0,9830.0,1106.1891455999996,08,2015,15,1,1,0,0,0,0,0,0,0,0
40.0,108,0,65,0.0,272.0,15.0,1069.0,2290.0,1934.4798,09,2015,26,1,0,0,0,0,0,0,0,0,0
5.0,451,0,96,0.0,204.0,7.0,4675.0,6716.0,5818.479744,09,2015,25,1,0,0,0,0,1,0,0,0,0
21.0,443,0,82,0.0,114.0,6.0,4969.0,6793.0,5912.151168,11,2015,13,1,0,0,0,0,0,1,0,0,0
29.0,115,0,34,0.0,339.0,13.0,1142.0,1994.0,1904.2674,09,2015,22,1,0,0,0,0,1,0,0,0,0
38.0,452,0,18,0.0,203.0,3.0,3799.0,5113.0,4659.873965999999,01,2016,06,0,0,0,0,0,0,0,0,1,0
3.0,116,0,32,1.0,219.0,4.0,1419.0,1889.0,280.3463775,08,2015,20,0,0,0,0,0,0,0,0,1,0
20.0,443,0,76,1.0,271.0,14.0,3630.0,5483.0,717.83118,09,2015,26,0,1,0,0,0,0,0,0,0,0
45.0,162,1,60,1.0,252.0,7.0,4780.0,6684.0,920.51321625,05,2015,07,0,0,0,0,0,0,0,0,0,1
3.0,452,0,63,0.0,240.0,16.0,5497.0,7930.0,6894.5976,12,2015,05,1,0,0,0,1,0,0,0,0,0
16.0,358,3,7,0.0,275.0,11.0,894.0,2520.0,1983.681612,05,2015,07,0,0,0,0,1,0,0,0,0,0
48.0,3,0,24,0.0,272.0,4.0,2839.0,6179.0,4770.843,05,2015,06,0,0,0,0,0,0,0,0,1,0
22.0,65,2,90,0.0,109.0,6.0,822.0,2216.0,1605.453696,09,2015,22,0,0,1,0,0,0,0,0,0,0
23.0,452,0,91,1.0,252.0,16.0,5251.0,6914.0,939.7050432,08,2015,15,1,1,0,0,0,0,0,0,0,0
45.0,452,0,85,0.0,264.0,6.0,6883.0,8720.0,7953.969408,03,2016,17,0,0,0,0,0,0,0,0,1,0
9.0,115,0,29,0.0,293.0,12.0,1840.0,2331.0,2375.0475,02,2016,05,1,0,0,0,0,1,0,0,0,0
44.0,451,0,7,0.0,136.0,12.0,4861.0,6448.0,5796.710271,09,2015,24,0,0,1,0,0,0,0,0,0,0
27.0,450,0,84,0.0,167.0,15.0,2310.0,3005.0,2787.759744,10,2015,23,0,0,1,0,0,0,0,0,0,0
16.0,441,2,93,0.0,281.0,16.0,6335.0,9163.0,7926.5894400000025,08,2015,19,0,0,0,0,0,0,0,0,0,0
17.0,27,0,39,0.0,388.0,15.0,6175.0,10152.0,8542.340625,03,2016,30,0,0,0,1,0,0,0,0,0,0
6.0,94,2,45,0.0,140.0,9.0,1391.0,9933.0,5769.934560000002,12,2015,03,1,0,0,0,0,0,1,0,0,0
40.0,62,0,27,0.0,337.0,7.0,2576.0,8962.0,6094.7649,03,2016,28,1,0,0,0,0,1,0,0,0,0
27.0,294,2,32,0.0,120.0,5.0,1097.0,3879.0,2602.7169,01,2016,07,1,0,0,0,0,0,1,0,0,0
28.0,469,0,56,0.0,189.0,10.0,4319.0,6116.0,5373.4583520000015,05,2015,06,0,0,0,0,0,0,0,1,0,0
12.0,443,0,86,0.0,360.0,11.0,3428.0,4996.0,4510.726528,09,2015,25,1,0,0,1,0,0,0,0,0,0
39.0,14,0,9,0.0,251.0,16.0,5413.0,7053.0,6493.320603,03,2016,18,1,1,0,0,0,0,0,0,0,0
37.0,65,2,18,1.0,212.0,16.0,2991.0,4892.0,623.90910285,01,2016,06,0,0,0,0,1,0,0,0,0,0
39.0,80,0,95,0.0,114.0,11.0,3057.0,4857.0,4016.66496,08,2015,16,1,0,1,0,0,0,0,0,0,0
7.0,358,3,94,0.0,258.0,4.0,4391.0,11054.0,7868.626304,03,2016,12,0,0,0,0,0,0,0,0,1,0
10.0,12,0,65,0.0,240.0,14.0,6094.0,7557.0,7004.3094,03,2016,29,0,0,0,0,0,1,0,0,0,0
19.0,451,0,77,1.0,222.0,12.0,5196.0,6388.0,894.111075,11,2015,15,0,1,0,0,0,0,0,0,0,0
30.0,3,0,30,0.0,202.0,1.0,1724.0,2975.0,2545.350675,09,2015,23,0,0,0,0,0,0,0,0,1,0
26.0,14,0,72,0.0,177.0,4.0,5269.0,7340.0,6419.1798,11,2015,17,0,0,0,0,0,0,0,1,0,0
19.0,294,2,13,1.0,234.0,17.0,1082.0,3638.0,389.66252985,12,2015,07,0,1,0,0,0,0,0,0,0,0
42.0,452,0,14,0.0,151.0,8.0,3094.0,4401.0,3901.10985,09,2015,23,0,0,1,0,0,0,0,0,0,0
27.0,173,0,14,0.0,335.0,6.0,7396.0,11269.0,9672.13269,09,2015,25,1,0,0,0,0,0,0,0,0,0
49.0,449,0,11,0.0,132.0,6.0,683.0,987.0,967.40325,08,2015,17,1,0,0,0,0,0,0,1,0,0
31.0,58,0,86,0.0,213.0,9.0,2545.0,3365.0,3125.002496,08,2015,23,1,0,0,0,0,0,0,0,1,0
2.0,14,0,4,0.0,251.0,11.0,3166.0,4159.0,3917.138247,08,2015,22,1,0,0,0,0,1,0,0,0,0
37.0,65,2,85,0.0,221.0,12.0,4496.0,5634.0,5631.304448,05,2015,09,1,1,0,0,0,0,0,0,0,0
25.0,65,0,73,0.0,139.0,16.0,1245.0,2872.0,2178.7821,09,2015,23,1,0,1,0,0,0,0,0,0,0
46.0,403,0,54,0.0,102.0,1.0,1947.0,3201.0,2659.1319359999998,08,2015,21,1,0,0,0,0,0,0,1,0,0
14.0,23,0,34,0.0,261.0,16.0,6892.0,10138.0,8767.64595,05,2015,08,0,0,0,0,1,0,0,0,0,0
22.0,454,0,52,0.0,151.0,17.0,2797.0,5545.0,4301.383824000001,01,2015,31,1,0,1,0,0,0,0,0,0,0
31.0,55,0,90,0.0,367.0,17.0,1367.0,3359.0,2694.6501120000007,09,2015,23,1,0,0,1,0,0,0,0,0,0
21.0,446,0,76,0.0,123.0,7.0,4940.0,6699.0,5887.1043,05,2015,06,0,0,0,0,0,0,1,0,0,0
35.0,116,0,66,0.0,248.0,5.0,3019.0,3909.0,3676.5927,03,2016,29,0,0,0,0,0,0,0,0,1,0
32.0,76,0,33,0.0,254.0,16.0,5445.0,8087.0,7013.252925,08,2015,19,0,0,0,0,1,0,0,0,0,0
34.0,62,0,71,0.0,274.0,6.0,1690.0,7718.0,4931.0118,03,2016,30,1,0,0,0,0,0,0,0,1,0
48.0,58,0,27,0.0,284.0,13.0,7810.0,10672.0,9513.167475,03,2016,28,1,0,0,0,1,0,0,0,0,0
33.0,163,0,13,0.0,200.0,16.0,962.0,1214.0,1289.611026,09,2015,23,0,1,0,0,0,0,0,0,0,0
32.0,469,0,97,0.0,299.0,14.0,5719.0,7554.0,6844.785024,03,2016,17,0,0,0,0,1,0,0,0,0,0
7.0,3,0,45,0.0,144.0,7.0,3194.0,3977.0,3708.125136,11,2015,07,1,0,0,0,0,0,0,1,0,0
39.0,437,0,6,0.0,325.0,9.0,5181.0,6690.0,6265.213416,08,2015,19,1,0,0,0,0,1,0,0,0,0
25.0,268,2,54,0.0,294.0,9.0,2697.0,3836.0,3540.6339840000005,03,2016,13,0,0,0,0,0,1,0,0,0,0
28.0,452,0,37,0.0,270.0,7.0,4422.0,6006.0,5473.930875,02,2016,24,0,0,0,0,0,0,0,0,1,0
22.0,146,2,98,0.0,195.0,9.0,1594.0,5634.0,2243.590272,08,2015,23,0,0,0,0,0,0,0,1,0,0
41.0,121,0,63,0.0,181.0,6.0,1546.0,4713.0,3279.2562,03,2016,07,0,0,0,0,0,0,0,1,0,0
34.0,23,2,41,0.0,392.0,13.0,1585.0,6549.0,4435.7185439999985,02,2016,21,1,0,0,1,0,0,0,0,0,0
1.0,23,0,96,1.0,273.0,10.0,4624.0,6540.0,866.5109376,08,2015,16,1,0,0,0,0,1,0,0,0,0
16.0,58,0,16,0.0,162.0,2.0,6299.0,8936.0,7780.241898,03,2016,27,1,0,0,0,0,0,0,1,0,0
27.0,3,0,56,0.0,208.0,6.0,3603.0,4410.0,4189.91184,03,2016,08,0,0,0,0,0,0,0,0,1,0
10.0,437,0,4,0.0,353.0,16.0,3700.0,5706.0,5063.013648,02,2015,08,0,0,0,1,0,0,0,0,0,0
6.0,350,1,85,0.0,163.0,4.0,5061.0,8226.0,6711.108095999999,05,2015,08,0,0,0,0,0,0,0,1,0,0
24.0,423,0,76,0.0,286.0,14.0,2757.0,7460.0,5347.6335,02,2015,08,0,1,0,0,0,0,0,0,0,0
4.0,358,3,94,0.0,147.0,5.0,2630.0,12395.0,7552.909056,05,2015,05,1,0,0,0,0,0,1,0,0,0
35.0,121,0,85,1.0,108.0,11.0,1140.0,3615.0,367.8436608,01,2016,03,1,0,0,0,0,0,0,1,0,0
7.0,2,1,48,0.0,256.0,15.0,2303.0,3795.0,3288.388752,09,2015,22,1,1,0,0,0,0,0,0,0,0
29.0,447,0,97,0.0,147.0,6.0,4845.0,6179.0,5580.772736,07,2015,24,1,0,0,0,0,0,1,0,0,0
43.0,198,0,18,0.0,102.0,1.0,2260.0,3221.0,2842.4857230000002,09,2015,24,0,0,0,0,0,0,0,1,0,0
15.0,74,0,18,0.0,298.0,14.0,5344.0,8127.0,7042.225707,03,2016,29,1,0,0,0,0,0,0,0,0,0
30.0,294,2,63,0.0,294.0,15.0,1870.0,3645.0,3025.0836,02,2016,06,0,1,0,0,0,0,0,0,0,0
3.0,167,0,20,0.0,321.0,11.0,4383.0,5996.0,5392.095275,05,2015,07,0,0,0,0,0,0,0,0,0,0
39.0,65,2,15,0.0,329.0,10.0,3373.0,4841.0,4439.665989,08,2015,21,1,0,0,0,0,0,0,0,0,0
45.0,14,0,93,0.0,105.0,2.0,7023.0,9037.0,8019.442816,11,2015,20,0,0,0,0,0,0,0,1,0,0
6.0,14,0,72,0.0,290.0,16.0,2998.0,3825.0,3669.8904,01,2016,03,1,0,0,0,0,0,0,0,0,0
36.0,441,0,36,0.0,136.0,7.0,2837.0,4234.0,3664.785075,09,2015,25,0,0,0,0,0,0,0,1,0,0
1.0,141,0,47,1.0,386.0,16.0,4030.0,5410.0,762.1234919999997,05,2015,09,1,0,0,1,0,0,0,0,0,0
22.0,454,0,28,0.0,164.0,4.0,2239.0,5050.0,3800.4351,12,2015,04,1,0,0,0,0,0,0,1,0,0
21.0,3,0,82,0.0,226.0,1.0,2844.0,4030.0,3610.587904,10,2015,17,0,0,0,0,0,0,0,0,1,0
42.0,40,0,23,0.0,179.0,9.0,2671.0,6676.0,4844.568225,03,2016,30,0,0,0,0,0,0,0,1,0,0
49.0,55,0,23,1.0,232.0,7.0,2261.0,5795.0,637.8244425,02,2016,06,1,0,0,0,0,0,0,0,1,0
14.0,451,0,1,1.0,357.0,16.0,5220.0,6792.0,955.79591085,11,2015,12,1,0,0,1,0,0,0,0,0,0
2.0,58,1,47,0.0,126.0,2.0,3109.0,3972.0,3643.739856,09,2015,25,0,0,0,0,0,0,0,1,0,0
48.0,149,0,28,0.0,140.0,2.0,3126.0,4647.0,4017.2118,08,2015,22,1,0,0,0,0,0,0,1,0,0
5.0,447,0,50,1.0,205.0,17.0,3550.0,5084.0,675.0528336,05,2015,08,1,1,0,0,0,0,0,0,0,0
47.0,23,1,34,0.0,137.0,7.0,5726.0,9735.0,7853.227725,08,2015,20,0,0,0,0,0,0,0,1,0,0
48.0,430,2,15,0.0,206.0,11.0,5517.0,7904.0,6923.187612000002,05,2015,09,1,0,0,0,1,0,0,0,0,0
17.0,14,0,17,0.0,284.0,13.0,3479.0,4378.0,4217.188239,02,2016,23,0,0,0,0,0,1,0,0,0,0
23.0,38,3,64,0.0,377.0,12.0,5085.0,10584.0,8138.691,03,2016,29,1,0,0,1,0,0,0,0,0,0
14.0,358,3,73,1.0,107.0,6.0,3144.0,9830.0,979.7866650000001,01,2016,03,1,0,0,0,0,0,1,0,0,0
42.0,113,0,74,0.0,217.0,6.0,1001.0,4116.0,2749.2696,09,2015,23,1,0,0,0,0,0,0,0,1,0
27.0,447,0,44,0.0,513.0,11.0,2098.0,5634.0,3440.081664000001,09,2015,26,1,0,0,0,0,0,0,0,0,1
44.0,446,0,50,0.0,391.0,10.0,4267.0,5863.0,5428.63296,09,2015,26,1,0,0,1,0,0,0,0,0,0
43.0,471,2,95,1.0,388.0,11.0,2376.0,3378.0,483.1647744,12,2015,05,1,0,0,1,0,0,0,0,0,0
30.0,179,0,13,0.0,130.0,6.0,2788.0,3578.0,3314.578509,03,2016,05,0,0,0,0,0,0,1,0,0,0
8.0,471,2,14,0.0,153.0,7.0,2258.0,3099.0,2833.086663,01,2016,05,0,0,0,0,0,0,0,1,0,0
16.0,55,0,38,0.0,235.0,17.0,2454.0,4875.0,3895.965675,03,2016,30,0,0,0,0,1,0,0,0,0,0
18.0,460,3,4,0.0,501.0,9.0,346.0,485.0,916.778313,09,2015,22,0,0,0,0,0,0,0,0,0,1
6.0,65,2,29,0.0,341.0,13.0,3696.0,6470.0,5417.033475,11,2015,17,0,0,0,0,0,1,0,0,0,0
35.0,58,0,94,0.0,101.0,7.0,4558.0,6058.0,5334.776832000001,01,2016,03,0,0,1,0,0,0,0,0,0,0
44.0,423,0,10,0.0,510.0,11.0,4661.0,8169.0,6931.366794,05,2015,09,1,0,0,0,0,0,0,0,0,1
7.0,162,1,71,0.0,313.0,14.0,4178.0,5823.0,5267.295,12,2015,05,0,0,0,0,0,1,0,0,0,0
11.0,58,0,40,0.0,334.0,11.0,5456.0,7383.0,6608.4474,03,2016,16,0,0,0,0,0,1,0,0,0,0
7.0,452,0,23,1.0,384.0,16.0,3966.0,5937.0,799.5092175,11,2015,14,1,0,0,1,0,0,0,0,0,0
9.0,24,0,71,0.0,247.0,13.0,4643.0,6105.0,5571.7101,08,2015,15,1,0,0,0,1,0,0,0,0,0
24.0,235,2,2,0.0,297.0,15.0,3132.0,6194.0,744.97399515,05,2015,05,1,0,0,0,1,0,0,0,0,0
30.0,358,3,48,1.0,299.0,17.0,2418.0,11873.0,1111.339116,02,2016,25,1,0,0,0,1,0,0,0,0,0
4.0,1,0,54,1.0,241.0,11.0,935.0,1542.0,220.7073744,08,2015,19,0,0,0,0,1,0,0,0,0,0
4.0,113,0,54,0.0,199.0,8.0,4644.0,7817.0,6393.299328,11,2015,18,1,0,0,0,0,0,0,1,0,0
16.0,235,2,72,1.0,291.0,3.0,1827.0,5556.0,591.5660849999998,12,2015,05,0,0,0,0,0,0,0,0,1,0
3.0,3,0,85,0.0,336.0,14.0,4047.0,5223.0,4905.814144,03,2016,10,0,0,0,0,0,0,0,0,0,0
39.0,3,0,68,0.0,117.0,10.0,1961.0,2706.0,2428.3017,09,2015,24,0,0,1,0,0,0,0,0,0,0
12.0,443,0,1,1.0,118.0,6.0,5508.0,8095.0,1038.4331462999999,08,2015,16,1,0,0,0,0,0,1,0,0,0
21.0,231,2,40,0.0,257.0,13.0,5031.0,6069.0,5683.40005,03,2016,30,1,0,0,0,1,0,0,0,0,0
